Date,Year,Month,Region,Feeder,PoleNumber,AssetID,EquipmentType,Latitude,Longitude,AgeYears,ConditionScore,LoadA,WoodenPoleTiltDeg,InterferenceM,InsulatorContaminationPct,ArresterLeakageCurrentmA,FailureCount12M,MaintenanceOverdueDays,ConsequenceScore,RiskIndex,CriticalFlag,InspectionCostUSD,FailureImpactUSD,RecommendedAction
2024-09-01,2024,Sep,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,12.3,7.28,139.3,5.41,4.76,,,0,92,70.7,35.1,0,136,5018,Routine monitoring
2024-09-01,2024,Sep,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,30.6,8.1,144.0,9.36,5.31,,,2,109,74.7,46.4,0,179,6022,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,17.8,4.48,140.9,10.66,3.79,,,1,104,83.0,49.1,0,133,6936,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,21.3,8.52,139.9,6.88,3.68,,,2,121,83.9,45.4,0,166,7023,Routine monitoring
2024-09-01,2024,Sep,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,22.5,6.32,136.7,7.27,3.93,,,1,89,71.8,44.0,0,145,5812,Routine monitoring
2024-09-01,2024,Sep,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,20.7,4.32,132.5,5.9,4.53,,,1,96,72.4,47.0,0,139,6086,Routine monitoring
2024-09-01,2024,Sep,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.1,4.9,131.6,6.56,4.3,,,2,53,82.6,51.4,0,170,7335,Routine monitoring
2024-09-01,2024,Sep,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.2,4.68,145.6,6.25,4.41,,,2,76,75.8,45.5,0,151,6486,Routine monitoring
2024-09-01,2024,Sep,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,5.4,7.8,135.2,8.17,4.16,,,0,116,73.5,33.2,0,149,5137,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.7,5.4,138.0,6.35,3.9,,,1,130,77.0,44.9,0,188,5870,Routine monitoring
2024-09-01,2024,Sep,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.1,4.3,99.8,,3.55,53.3,,2,108,60.0,41.3,0,170,5539,Routine monitoring
2024-09-01,2024,Sep,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,5.4,5.84,109.6,,3.44,54.2,,0,140,67.5,36.5,0,111,4786,Routine monitoring
2024-09-01,2024,Sep,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,26.4,7.22,112.8,,3.95,50.7,,1,93,64.6,42.7,0,153,5561,Routine monitoring
2024-09-01,2024,Sep,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.8,4.65,100.6,,3.48,48.1,,1,79,76.8,44.9,0,156,6033,Routine monitoring
2024-09-01,2024,Sep,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.1,7.18,111.6,,3.3,49.7,,0,104,60.1,33.6,0,154,4231,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,15.8,7.13,100.6,,3.71,39.9,,1,77,74.8,39.3,0,148,5987,Routine monitoring
2024-09-01,2024,Sep,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,22.4,6.26,107.7,,3.73,53.9,,1,128,74.6,45.3,0,172,6320,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,5.8,5.23,102.4,,3.21,42.0,,0,66,78.4,39.7,0,136,5517,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,19.4,5.68,107.4,,3.47,55.2,,1,127,74.4,45.6,0,179,5563,Routine monitoring
2024-09-01,2024,Sep,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,22.9,8.31,105.6,,3.69,51.6,,1,50,62.7,37.2,0,144,5450,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.6,7.34,108.0,,3.53,61.5,,1,126,65.4,37.7,0,169,5024,Routine monitoring
2024-09-01,2024,Sep,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,4.9,5.98,114.5,,3.99,37.9,,1,35,72.3,38.0,0,154,5442,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,6.9,8.66,100.5,,3.7,40.7,,0,110,59.3,28.4,0,159,4568,Routine monitoring
2024-09-01,2024,Sep,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,4.9,6.18,103.1,,3.31,45.6,,0,124,78.0,38.2,0,154,5150,Routine monitoring
2024-09-01,2024,Sep,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,13.9,6.72,101.3,,3.31,50.5,,1,136,73.6,40.2,0,186,5541,Routine monitoring
2024-09-01,2024,Sep,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.2,8.2,110.0,,3.7,50.5,,2,44,70.7,43.7,0,208,6265,Routine monitoring
2024-09-01,2024,Sep,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,11.4,8.06,109.6,,3.25,64.5,,1,48,71.9,36.2,0,151,5739,Routine monitoring
2024-09-01,2024,Sep,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,12.5,7.59,112.9,,3.5,50.6,,1,54,59.5,35.1,0,179,4761,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,26.1,5.61,113.3,,4.41,58.5,,2,89,73.0,51.0,0,199,7036,Routine monitoring
2024-09-01,2024,Sep,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,8.8,8.61,105.6,,3.33,38.1,,1,66,64.3,32.0,0,151,5086,Routine monitoring
2024-09-01,2024,Sep,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,32.2,4.95,122.2,,3.6,,7.95,2,116,68.2,53.0,0,174,6622,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,23.6,8.39,111.7,,3.58,,6.26,2,110,69.8,40.6,0,197,5816,Routine monitoring
2024-09-01,2024,Sep,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,22.9,4.76,122.1,,3.38,,8.58,2,132,74.5,51.4,0,202,7118,Routine monitoring
2024-09-01,2024,Sep,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,7.4,6.4,113.9,,3.52,,7.29,1,141,75.9,40.7,0,172,5504,Routine monitoring
2024-09-01,2024,Sep,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,12.0,6.11,117.2,,3.26,,6.34,0,84,78.1,39.4,0,165,5392,Routine monitoring
2024-09-01,2024,Sep,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,26.7,8.74,112.2,,3.24,,7.65,2,102,76.8,43.6,0,201,6478,Routine monitoring
2024-09-01,2024,Sep,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,23.2,5.58,114.9,,3.35,,8.82,1,51,61.6,42.9,0,184,5284,Routine monitoring
2024-09-01,2024,Sep,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,15.7,7.23,117.7,,3.17,,5.68,0,44,76.7,36.7,0,154,5056,Routine monitoring
2024-09-01,2024,Sep,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,29.6,7.87,111.3,,3.83,,7.68,2,119,80.4,47.1,0,194,6180,Routine monitoring
2024-09-01,2024,Sep,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,10.9,7.93,120.3,,3.06,,6.64,0,78,80.6,35.7,0,140,5725,Routine monitoring
2024-09-01,2024,Sep,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,18.3,8.29,112.5,,3.65,,8.31,0,91,75.3,36.0,0,160,5385,Routine monitoring
2024-09-01,2024,Sep,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,22.2,8.02,114.9,,3.57,,7.07,2,90,72.1,42.7,0,209,6428,Routine monitoring
2024-09-01,2024,Sep,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,13.4,8.06,124.0,,3.41,,6.88,0,48,63.6,32.7,0,152,4564,Routine monitoring
2024-09-01,2024,Sep,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,13.3,6.69,125.2,,3.61,,5.66,0,36,77.2,37.8,0,117,4983,Routine monitoring
2024-09-01,2024,Sep,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,13.9,7.92,113.2,,2.63,,5.9,0,122,82.4,37.2,0,141,5551,Routine monitoring
2024-09-01,2024,Sep,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,4.5,5.69,111.6,,3.17,,6.33,1,108,66.7,37.8,0,165,5737,Routine monitoring
2024-10-01,2024,Oct,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,7.8,4.83,120,7.05,4.06,,,2,122,78.4,43.4,0,208,6584,Routine monitoring
2024-10-01,2024,Oct,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,18.4,4.56,120,9.21,4.37,,,2,63,81.0,48.6,0,169,6271,Routine monitoring
2024-10-01,2024,Oct,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,29.0,7.32,127.2,9.35,4.46,,,1,50,80.5,43.9,0,139,6396,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,6.4,4.42,124.0,6.43,4.57,,,1,116,79.1,43.2,0,137,6202,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,6.0,5.71,120.2,7.03,3.33,,,0,111,84.7,38.6,0,146,5575,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,26.2,8.61,120,5.26,4.06,,,1,125,85.4,41.9,0,161,6000,Routine monitoring
2024-10-01,2024,Oct,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,14.5,5.04,126.5,6.21,4.1,,,1,56,88.2,45.7,0,132,6042,Routine monitoring
2024-10-01,2024,Oct,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,10.8,5.93,120,6.92,4.11,,,0,55,85.4,38.8,0,140,5318,Routine monitoring
2024-10-01,2024,Oct,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,5.4,8.02,120,5.34,3.58,,,0,118,79.4,31.3,0,150,5219,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,22.8,5.78,127.5,7.79,4.06,,,1,125,79.3,47.3,0,162,5741,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,25.4,5.83,120,5.62,4.25,,,2,102,79.5,48.4,0,208,6541,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,8.2,4.98,123.0,10.48,4.12,,,1,103,75.7,40.9,0,181,5543,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,31.9,8.19,122.4,5.78,4.2,,,2,40,79.1,44.2,0,151,6138,Routine monitoring
2024-10-01,2024,Oct,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,8.3,3.9,123.2,5.18,3.93,,,2,111,82.2,48.3,0,153,6248,Routine monitoring
2024-10-01,2024,Oct,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,12.4,7.16,123.4,6.42,4.29,,,0,108,73.2,36.1,0,139,5184,Routine monitoring
2024-10-01,2024,Oct,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,30.7,8.25,122.9,7.07,4.25,,,2,123,75.1,45.2,0,203,6304,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,17.8,4.42,120,7.9,4.54,,,2,112,78.4,49.5,0,163,6400,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,21.3,8.85,120,6.25,3.16,,,2,142,79.1,40.9,0,199,6514,Routine monitoring
2024-10-01,2024,Oct,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,22.6,6.3,124.7,6.8,3.91,,,1,99,70.2,42.9,0,141,5804,Routine monitoring
2024-10-01,2024,Oct,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,20.8,3.88,120,7.43,4.62,,,1,106,67.3,58.2,0,179,6689,Routine monitoring
2024-10-01,2024,Oct,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.2,4.78,120,6.72,4.46,,,1,53,82.8,47.5,0,132,6751,Routine monitoring
2024-10-01,2024,Oct,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.3,4.41,120,5.93,4.28,,,2,82,78.4,45.2,0,200,6102,Routine monitoring
2024-10-01,2024,Oct,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,5.5,7.2,121.8,4.91,3.34,,,1,131,68.1,34.2,0,184,4952,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.8,5.13,120,8.8,4.6,,,1,139,78.3,43.2,0,156,5930,Routine monitoring
2024-10-01,2024,Oct,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.2,4.74,90,,3.55,41.8,,1,111,60.5,36.9,0,169,4803,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,5.5,6.05,90,,3.77,36.4,,0,147,63.5,32.7,0,131,4261,Routine monitoring
2024-10-01,2024,Oct,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,26.5,6.92,90,,3.66,52.3,,1,98,61.6,40.4,0,175,5419,Routine monitoring
2024-10-01,2024,Oct,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.8,4.45,96.4,,3.62,59.6,,2,89,76.0,45.5,0,190,6488,Routine monitoring
2024-10-01,2024,Oct,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.1,6.73,93.9,,3.37,39.4,,0,95,64.0,33.3,0,122,4685,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,15.9,7.01,92.4,,3.6,52.5,,2,100,74.2,41.4,0,170,6406,Routine monitoring
2024-10-01,2024,Oct,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,22.5,6.4,90,,3.7,48.1,,1,128,75.4,44.4,0,131,6244,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,5.9,5.17,90,,3.27,56.2,,1,69,71.8,38.4,0,151,5160,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,19.5,5.62,90,,4.07,51.6,,1,145,76.8,44.4,0,183,6134,Routine monitoring
2024-10-01,2024,Oct,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.0,8.47,91.5,,3.41,38.9,,1,45,63.6,34.3,0,144,4941,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.7,7.35,95.2,,4.08,53.0,,0,116,70.7,34.8,0,138,4918,Routine monitoring
2024-10-01,2024,Oct,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.0,5.57,90.4,,3.21,50.9,,0,50,73.8,34.8,0,165,5063,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.0,8.8,95.2,,3.41,40.1,,0,100,59.4,25.5,0,122,4118,Routine monitoring
2024-10-01,2024,Oct,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.0,5.97,97.1,,3.45,47.3,,0,145,74.8,36.4,0,119,5075,Routine monitoring
2024-10-01,2024,Oct,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.0,7.04,90,,4.08,40.5,,1,135,76.3,39.1,0,142,6050,Routine monitoring
2024-10-01,2024,Oct,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.3,8.17,90,,4.0,42.1,,1,47,72.4,38.6,0,158,5789,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,11.5,7.82,94.2,,3.2,57.3,,0,46,73.5,32.3,0,149,4879,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,12.6,7.6,90,,3.77,38.2,,1,71,62.3,32.7,0,164,5198,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,26.2,5.89,91.0,,4.04,54.9,,1,91,71.8,43.8,0,141,5784,Routine monitoring
2024-10-01,2024,Oct,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,8.9,8.83,90,,3.17,29.5,,0,56,64.0,27.2,0,136,4594,Routine monitoring
2024-10-01,2024,Oct,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,32.3,4.73,100,,3.67,,7.59,2,139,66.5,50.4,0,165,5924,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,23.7,8.17,100,,3.45,,8.13,1,108,65.6,36.5,0,149,4856,Routine monitoring
2024-10-01,2024,Oct,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,23.0,4.39,100,,3.59,,8.33,1,128,71.1,46.9,0,175,6002,Routine monitoring
2024-10-01,2024,Oct,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,7.4,6.05,104.0,,2.98,,7.12,0,126,74.6,36.4,0,124,5491,Routine monitoring
2024-10-01,2024,Oct,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,12.1,5.94,107.4,,3.25,,7.64,1,91,76.8,41.2,0,168,5588,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,26.8,8.87,100,,3.31,,7.33,1,120,73.9,39.8,0,157,6003,Routine monitoring
2024-10-01,2024,Oct,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,23.3,5.01,107.6,,3.19,,8.16,1,67,65.2,43.0,0,167,5606,Routine monitoring
2024-10-01,2024,Oct,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,15.8,7.03,100,,3.48,,7.89,0,58,74.3,36.1,0,126,5093,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,29.6,8.16,107.3,,3.17,,7.73,1,133,74.5,42.4,0,188,5693,Routine monitoring
2024-10-01,2024,Oct,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,11.0,8.0,101.6,,3.51,,5.82,0,89,72.8,31.2,0,134,5184,Routine monitoring
2024-10-01,2024,Oct,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,18.4,8.09,104.2,,3.46,,5.81,0,100,75.0,35.8,0,150,5038,Routine monitoring
2024-10-01,2024,Oct,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,22.2,7.87,105.2,,3.78,,7.76,2,83,75.6,49.7,0,163,6100,Routine monitoring
2024-10-01,2024,Oct,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,13.5,8.08,106.7,,3.18,,7.55,0,35,64.8,30.1,0,131,4379,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,13.3,6.55,103.3,,2.99,,6.71,1,35,76.5,37.8,0,163,5850,Routine monitoring
2024-10-01,2024,Oct,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,14.0,7.64,102.9,,3.06,,6.68,0,115,75.8,35.5,0,141,5409,Routine monitoring
2024-10-01,2024,Oct,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,4.6,5.46,102.8,,2.62,,7.6,0,112,68.5,35.9,0,148,5280,Routine monitoring
2024-11-01,2024,Nov,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,7.9,4.21,145.4,5.93,4.62,,,1,129,80.2,46.8,0,183,5966,Routine monitoring
2024-11-01,2024,Nov,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,18.5,4.02,137.1,9.5,4.29,,,1,49,77.1,48.1,0,188,6112,Routine monitoring
2024-11-01,2024,Nov,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,29.0,7.24,134.3,7.78,3.64,,,1,52,73.5,43.2,0,167,5686,Routine monitoring
2024-11-01,2024,Nov,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,6.5,4.32,132.1,9.3,3.89,,,1,125,78.3,43.9,0,167,6300,Routine monitoring
2024-11-01,2024,Nov,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,6.1,5.49,139.6,7.61,4.07,,,0,95,82.7,39.8,0,165,5565,Routine monitoring
2024-11-01,2024,Nov,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,26.3,8.44,140.4,8.97,4.42,,,1,134,82.2,43.6,0,143,6270,Routine monitoring
2024-11-01,2024,Nov,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,14.6,5.13,130.5,9.5,3.97,,,2,75,85.9,48.1,0,177,6718,Routine monitoring
2024-11-01,2024,Nov,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,10.9,5.96,132.0,6.45,3.85,,,1,57,82.4,42.0,0,155,6324,Routine monitoring
2024-11-01,2024,Nov,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,5.5,7.79,134.2,6.73,3.55,,,0,113,75.9,33.9,0,163,5333,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,22.8,5.62,135.3,8.83,4.34,,,1,132,78.0,47.7,0,180,6561,Routine monitoring
2024-11-01,2024,Nov,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,25.5,5.97,133.5,6.16,3.28,,,2,111,74.5,48.3,0,185,6330,Routine monitoring
2024-11-01,2024,Nov,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,8.3,4.84,145.8,8.14,4.19,,,1,109,79.2,45.2,0,130,5862,Routine monitoring
2024-11-01,2024,Nov,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,32.0,7.82,140.3,7.59,4.4,,,2,46,80.2,47.3,0,209,6518,Routine monitoring
2024-11-01,2024,Nov,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,8.4,3.77,130.8,7.61,4.18,,,1,110,82.2,46.1,0,141,5956,Routine monitoring
2024-11-01,2024,Nov,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,12.5,7.26,141.8,7.01,3.85,,,0,105,68.6,35.7,0,150,4831,Routine monitoring
2024-11-01,2024,Nov,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,30.8,8.29,132.1,10.58,3.78,,,1,122,77.4,45.0,0,189,6431,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,17.9,4.63,131.4,6.25,4.58,,,2,130,79.8,49.8,0,208,6486,Routine monitoring
2024-11-01,2024,Nov,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,21.4,8.17,140.2,7.97,3.43,,,2,138,80.7,44.4,0,201,7044,Routine monitoring
2024-11-01,2024,Nov,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,22.7,6.34,133.7,7.24,3.61,,,2,93,68.5,44.4,0,180,6111,Routine monitoring
2024-11-01,2024,Nov,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,20.9,4.06,135.5,5.15,4.73,,,2,118,70.9,50.7,0,185,6003,Routine monitoring
2024-11-01,2024,Nov,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.2,4.84,133.6,8.71,4.14,,,1,51,88.1,51.1,0,163,6327,Routine monitoring
2024-11-01,2024,Nov,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.4,4.2,137.5,5.94,4.2,,,1,87,77.7,45.0,0,178,5896,Routine monitoring
2024-11-01,2024,Nov,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,5.6,7.32,133.2,4.75,3.77,,,0,127,68.4,32.3,0,157,5091,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.9,4.92,131.5,7.97,3.6,,,1,129,75.7,43.6,0,146,6133,Routine monitoring
2024-11-01,2024,Nov,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.3,4.83,115.0,,3.87,40.0,,2,124,59.9,41.9,0,174,5604,Routine monitoring
2024-11-01,2024,Nov,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,5.5,5.85,109.5,,3.62,60.3,,1,143,61.4,37.6,0,158,5166,Routine monitoring
2024-11-01,2024,Nov,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,26.6,7.29,111.2,,3.74,41.3,,2,90,61.5,44.0,0,162,5798,Routine monitoring
2024-11-01,2024,Nov,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.9,4.32,105.0,,3.87,47.8,,2,81,70.8,46.7,0,175,6487,Routine monitoring
2024-11-01,2024,Nov,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.2,6.72,111.5,,3.93,62.0,,0,106,66.0,35.6,0,129,4929,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.0,6.81,108.8,,3.7,54.3,,1,106,74.1,42.3,0,164,5775,Routine monitoring
2024-11-01,2024,Nov,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,22.6,6.43,100.5,,3.74,54.8,,1,138,76.5,44.7,0,187,5806,Routine monitoring
2024-11-01,2024,Nov,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.0,4.84,109.6,,3.41,51.2,,0,57,72.3,38.1,0,116,5197,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,19.6,5.43,100.1,,3.64,45.4,,1,152,70.6,46.2,0,166,6281,Routine monitoring
2024-11-01,2024,Nov,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.1,8.43,107.1,,3.08,55.5,,1,48,59.0,36.0,0,161,5321,Routine monitoring
2024-11-01,2024,Nov,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.8,7.48,106.4,,3.44,39.0,,1,135,71.1,39.1,0,147,5671,Routine monitoring
2024-11-01,2024,Nov,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.1,5.8,101.8,,3.68,56.3,,0,63,75.3,36.0,0,133,5551,Routine monitoring
2024-11-01,2024,Nov,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.1,8.22,113.0,,3.39,40.8,,0,115,65.7,31.2,0,139,4983,Routine monitoring
2024-11-01,2024,Nov,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.0,5.76,115.0,,3.6,58.4,,1,128,74.2,40.2,0,157,5337,Routine monitoring
2024-11-01,2024,Nov,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.1,6.76,111.0,,4.03,51.8,,2,137,74.8,49.8,0,194,6566,Routine monitoring
2024-11-01,2024,Nov,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.3,7.8,107.8,,3.67,52.2,,1,53,74.3,42.1,0,136,5629,Routine monitoring
